query_id,query,domain,name,organization_type,country,summary,kerem_manav_label,marmee_label,gemini_label,sonnet5_label,llm_label,llm_agreement
1,software companies,ksi.ie,KSI Computer Services Limited,Company,Ireland,"KSI Computer Services Limited is a software company specializing in Human Resource Management (HRM) software. They offer solutions designed to streamline HR processes, indicated by their 'Apps' and 'Services' sections. The company operates within the software development and IT services industry, providing tools for businesses to manage their human resources effectively.",2,2,2,2,2.0,unanimous
1,software companies,wizrom.ro,Wizrom Software,Company,Romania,"Wizrom Software is a Romanian company specializing in the development and implementation of integrated business management software solutions. Their core offerings include Enterprise Resource Planning (ERP) systems, Human Resources (HR) platforms, payroll and administration software, and Sales Force Automation (SFA) tools. They aim to provide comprehensive, intelligent ecosystems to optimize operational and strategic processes for businesses across various industries.",2,2,2,2,2.0,unanimous
1,software companies,longyun666.com,镇江隆运软件科技有限公司,Company,China,"Zhenjiang Longyun Software Technology Co., Ltd. is a technology company specializing in providing enterprise management software and consulting services. They offer solutions for workflow optimization, collaborative office environments, and supply chain management, aiming to improve business operations and efficiency for mid-to-high-end enterprises. The company also provides technical support and product registration services.",2,2,2,2,2.0,unanimous
1,software companies,srxp.com,Exact,Company,Netherlands,"Exact is a software company that provides a suite of business management solutions, including accounting, ERP, CRM, and HR software. Their offerings cater to various industries and business sizes, aiming to streamline financial processes, project management, customer relations, and human resources. Exact focuses on data-driven collaboration and innovation to help businesses operate more efficiently and prepare for the future of work.",2,2,2,2,2.0,unanimous
1,software companies,majicsourcesoftware.com.au,majicSource Software,Company,Australia,"majicSource Software is a company that develops and sells software solutions, including majicPOS and majicIO. They also offer consulting and development services to support their products. The company focuses on creating reliable software and provides a platform for users to manage their accounts and orders.",2,1,2,2,2.0,unanimous
1,software companies,bizslate.com,Radixweb,Company,United States,"Radixweb is a software development company specializing in creating custom inventory management solutions. They offer automated software designed to give businesses complete control over inventory, sales channels, and metrics, enabling informed decision-making. Their services aim to streamline purchasing, invoicing, and ensure traceability for various industries.",1,2,2,2,2.0,unanimous
1,software companies,quadrasoft.com.ua,Quadrasoft,Company,Ukraine,"Quadrasoft is a company that develops and provides CRM/HRM software solutions designed to optimize business processes, increase sales, and enhance business development. Their product suite includes modules for sales and geo-marketing, database management, GPS tracking, and analytics dashboards. They serve over 420 client companies and have a significant user base across 20 countries, focusing on improving operational efficiency and data-driven decision-making for their clients.",2,2,2,2,2.0,unanimous
1,software companies,redpandasoftware.com,redPanda Software,Company,United States,"redPanda Software, founded in 2009, specializes in providing retail technology and software delivery solutions. They focus exclusively on serving the retail industry, offering innovative services like mobile development, custom software, cloud development, and enterprise retail platforms. With over 200 years of combined retail experience and a team of 200+ professionals, they aim to deliver future-proof, flexible, integrated, and secure business solutions.",2,2,2,2,2.0,unanimous
1,software companies,centruldesoft.ro,CENTRUL DE SOFT,Company,Romania,"CENTRUL DE SOFT is a Romanian company specializing in providing comprehensive software solutions, particularly ERP systems, tailored to client needs. They offer a range of products including ERP BI, ERP WMS, accounting software, inventory management, payroll, fixed assets, and automotive service programs. With over 15 years of experience, the company focuses on delivering integrated economic solutions and has a strong background in implementing and developing software for the external market.",2,2,2,2,2.0,unanimous
1,software companies,aspl.in,Almighty Software Pvt Ltd,Company,India,"Almighty Software Pvt Ltd (ASPL) is an IT company founded in 2003 that specializes in building and maintaining complex web platforms, enterprise marketplaces, and SaaS products for global clients. With over 22 years of experience, ASPL focuses on delivering robust solutions used by millions worldwide, including automotive marketplaces, aviation platforms, and vacation rental systems. The company emphasizes professional development practices and fosters a stable work environment for its team of over 50 developers.",2,2,2,2,2.0,unanimous
1,software companies,all-we.com.cn,上海翱唯软件有限公司,Company,China,"Shanghai Aowei Software Co., Ltd. specializes in providing enterprise business management software, particularly the ""Guan Jia Po"" series. Their offerings include integrated solutions for sales, inventory, and financial management, catering to various industries like food, hardware, and electronics. The company focuses on empowering small and medium-sized enterprises with digital transformation tools for e-commerce, mobile business, and online ordering.",2,2,2,2,2.0,unanimous
1,software companies,fluxatronsoftec.de,fluxatron softec GmbH,Company,Germany,"fluxatron softec GmbH is a German company specializing in software solutions, particularly EESYPACT™, which integrates with Microsoft Dynamics 365 for Finance and Operations. Their offerings focus on enabling ""Business Process 4.0"" by providing tools for executing customized contracts, intuitive workflows, and secure data management with a user-friendly interface across devices. The company aims to give clients full control and insights into their business operations.",2,2,2,2,2.0,unanimous
1,software companies,fluxatron.com,fluxatron softec GmbH,Company,Germany,"fluxatron softec GmbH is a German company specializing in software solutions, particularly EESYPACT™, which integrates with Microsoft Dynamics 365 for Finance and Operations. Their offerings focus on enabling ""Business Process 4.0"" by providing tools for executing customized contracts, intuitive workflows, and secure data management with a user-friendly interface across devices. The company aims to give clients full control and insights into their business operations.",2,1,2,2,2.0,unanimous
1,software companies,myact.net,Sage,Company,United States,"Sage is a global company that provides accounting, financial, and enterprise resource planning (ERP) software solutions. They offer a range of products tailored for small businesses, mid-sized businesses, and large enterprises, including cloud-based financial management, HR, payroll, and operational tools. Sage aims to help businesses streamline operations, automate tasks, and gain real-time insights to drive growth and profitability.",2,2,2,2,2.0,unanimous
1,software companies,marosoft.ma,MAROSOFT SARL,Company,Morocco,"MAROSOFT SARL is a company that provides accounting and payroll management software solutions. Their offerings include integrated accounting, tax declaration tools, fixed asset management, and invoicing systems. They also offer stock management and sales reporting features, with a focus on simplifying fiscal and administrative processes for businesses.",2,2,2,2,2.0,unanimous
1,software companies,riiqo.com,Big Software,Company,United States,"Big Software offers a comprehensive customer management system designed for small businesses. Their platform provides tools for appointment scheduling, customer tracking, live chat, messaging, and data analytics with visual charts. It also includes cloud storage for business documents and integrates with Google Drive and Google Calendar to streamline operations and enhance efficiency.",2,1,2,2,2.0,unanimous
1,software companies,finago.fi,Finago,Company,Finland,"Finago is a technology company that develops and provides software solutions for businesses, focusing on streamlining financial, HR, and business operations. Their offerings include accounting software (Procountor, Procountor Solo), payroll, project management, and contract management tools. The company aims to simplify business administration, allowing clients to focus on core activities by automating routine tasks and providing clear insights into business performance.",2,2,2,2,2.0,unanimous
1,software companies,jiuyuesoft.com,Jiuyue Soft,Company,China,"Jiuyue Soft is a software development company specializing in enterprise resource planning (ERP) solutions. They offer a range of products designed to streamline business operations, including financial management, human resources, and supply chain management. The company aims to provide efficient and integrated software to help businesses optimize their performance and achieve growth.",2,2,2,2,2.0,unanimous
1,software companies,proware-cpa.com,"PRO-WARE, LLC",Company,United States,"PRO-WARE is a software company established in 1985 that specializes in developing and supporting software solutions for professional accountants. Their product line includes fixed asset management, financial statement preparation, and tax reporting software, with over 15,000 companies utilizing their offerings. They provide free unlimited technical support and updates, and offer a 30-day free trial for all their programs.",2,2,2,2,2.0,unanimous
1,software companies,rampgroup.com,Digitally transform your business.,Company,United States,"This organization specializes in digital transformation for businesses, focusing on improving customer experience, controlling costs, and enabling data-driven decisions. They build enterprise software for Fortune companies, leverage advanced data analysis for business insights, and emphasize design-led software development to drive revenue. Their services cover strategy, design, implementation, and operations, including cloud migrations and application development.",1,2,2,2,2.0,unanimous
1,software companies,tbsw.com,"True Blue Software, LLC.",Company,United States,"True Blue Software, LLC. is a company that provides payroll processing software and related support services. They offer software updates and technical assistance to their users, particularly around holiday periods. The company's primary focus is on ensuring clients can process payroll efficiently and receive timely support.",2,2,2,2,2.0,unanimous
1,software companies,cloud-ready-software.com,Cloud Ready Software GmbH,Company,Germany,"Cloud Ready Software GmbH is a company that specializes in helping businesses transition to and leverage cloud technologies, particularly Microsoft's ecosystem. They offer services to transform business ideas into apps, migrate traditional solutions to the cloud, and enhance development teams' skills in cutting-edge technologies. Their expertise spans app development, Power Platform integration (PowerBI, Power Apps, Microsoft Flow), Azure services (AI, IoT, Cognitive Services), and cloud-focused marketing strategies.",1,2,2,2,2.0,unanimous
1,software companies,saxoninfotech.com,Saxon Infotech,Company,United States,"Saxon Infotech is an IT consulting and software solutions company that designs and develops innovative business solutions. They specialize in customized application development, software product development, web and mobile application development, and cloud-based software development. The company focuses on providing high-quality, process-driven, end-to-end enterprise software solutions to help clients achieve a strategic and competitive advantage.",1,2,2,2,2.0,unanimous
1,software companies,indigo-group.co.uk,IRIS Software Group,Company,United Kingdom,"IRIS Software Group is a leading provider of mission-critical software and services for businesses and organizations. They offer a comprehensive suite of solutions for accountancy, HR, payroll, and education management, designed to simplify complex tasks, automate repetitive processes, and ensure compliance. Their offerings cater to a wide range of clients, from small businesses and accountancy practices to large enterprises and educational institutions, aiming to improve productivity, efficiency, and engagement.",2,2,2,2,2.0,unanimous
92,wealth management firms,balentine.com,Balentine,Company,United States,"Balentine is a wealth management firm offering a holistic, solutions-focused approach to financial planning, legacy planning, investments, business advisory, and family office services. They cater to individuals, families, and institutions, aiming to simplify complex financial situations and secure wealth for future generations. The firm emphasizes personalized partnerships, entrepreneurial spirit, and wealth preservation, backed by decades of experience and a high client retention rate.",2,2,2,2,2.0,unanimous
92,wealth management firms,taylormoney.com,Taylor Money,Company,United Kingdom,"Taylor Money is a boutique, family-owned wealth management firm with over 35 years of experience serving high-net-worth clients. They offer bespoke wealth planning and investment management services, focusing on tax-efficient strategies and personalized financial plans. The firm works with individuals and families who have investable assets exceeding £1 million or are rapidly accumulating capital, including business owners, professionals, and multi-generational families.",2,2,2,2,2.0,unanimous
92,wealth management firms,dividendwealthadvisors.com,Dividend Wealth Advisors,Company,United States,"Dividend Wealth Advisors is a boutique wealth management firm specializing in creating and managing stock portfolios focused on rising dividends. They aim to provide clients with peace of mind through increasing income streams while still achieving stock market performance. The firm serves a diverse clientele, including young families and those nearing or in retirement, with a minimum asset requirement of $750,000.",2,2,2,2,2.0,unanimous
92,wealth management firms,avaloncapital.com,Avalon Capital Management,Company,United States,"Avalon Capital Management is an independent, boutique wealth management firm that provides individualized guidance and investment strategies. They focus on protecting client assets and capturing market upside, serving professionals, executives, entrepreneurs, inheritors, creatives, and educators. The firm manages over $500 million in client assets and aims to be a trusted partner in helping clients define and pursue their financial goals.",2,2,2,2,2.0,unanimous
92,wealth management firms,miraclemileadvisors.com,Composition Wealth,Company,United States,"Composition Wealth is a registered investment advisory firm that provides wealth management services. They focus on creating personalized financial strategies by combining a data-driven approach with expert guidance. The firm acts as a fiduciary, prioritizing client interests and offering services in investments, taxes, financial planning, estate planning, and philanthropic planning.",2,2,2,2,2.0,unanimous
92,wealth management firms,caplanfinancialgroup.com,Composition Wealth,Company,United States,"Composition Wealth is a registered investment advisory firm that provides wealth management services. They focus on creating personalized financial strategies by combining a data-driven approach with expert guidance. The firm acts as a fiduciary, prioritizing client interests and offering services in investments, taxes, financial planning, estate planning, and philanthropic planning.",2,2,2,2,2.0,unanimous
92,wealth management firms,parkerfinancial.com.au,Parker Financial Services Pty Ltd,Company,United Kingdom,"Parker Financial Services is a wealth management firm that provides tailored financial advice and strategies to professionals navigating financial complexity. They focus on a holistic approach, considering investments, cash flow, tax, and lifestyle to align with client goals. The firm emphasizes a partnership model, offering personalized service and specialized investment advice to help clients achieve long-term financial success and peace of mind.",2,2,2,2,2.0,unanimous
92,wealth management firms,cabinet-scgpi.fr,Cabinet SCGPI,Company,France,"Cabinet SCGPI is a wealth management consulting firm that provides customized solutions for individual clients and institutional investors. They focus on independent and comprehensive advice in areas such as financing, provision, and investment. The company emphasizes expertise, experience, and responsible execution to meet client needs.",2,2,2,2,2.0,unanimous
92,wealth management firms,roehl-yi.com,Roehl & Yi,Company,United States,"Roehl & Yi is an independent wealth management firm based in Eugene, Oregon, specializing in personalized financial planning and investment strategies for high-net-worth individuals and qualified retirement plans. They offer services including wealth management, retirement planning, and risk management, aiming to provide tailored portfolios and act as lifelong partners in managing clients' financial lives and legacies. The firm emphasizes an experienced, personal, independent, and collaborative approach.",2,2,2,2,2.0,unanimous
92,wealth management firms,parkstonewealth.com,"Parkstone Wealth Management, LLC",Company,United States,"Parkstone Wealth Management, LLC is a registered investment adviser providing comprehensive wealth management services. They specialize in creating financial plans for professional athletes, focusing on total return, tax-efficient strategies, cash flow management, and estate planning. The firm offers a personalized financial website for clients to manage their accounts and securely store important documents.",2,2,2,2,2.0,unanimous
92,wealth management firms,athenacapital.com,Fiduciary Trust International,Company,United States,"Fiduciary Trust International is a wealth management firm offering fiduciary services to high-net-worth individuals, families, and nonprofit organizations. They provide comprehensive services including wealth planning, investment management, trust and estate services, and family office solutions. Their mission is to help clients preserve wealth, manage risk, and align their legacy across generations through objective, conflict-free advice.",2,2,2,2,2.0,unanimous
92,wealth management firms,aviditywealth.com.au,Avidity Wealth Management Pty Ltd,Company,Australia,"Avidity Wealth Management Pty Ltd is a financial advisory firm that helps individuals plan for their future and achieve their financial goals. They offer services such as financial planning, investment advice, and guidance on property purchase, retirement planning, and business startup. Their mission is to empower clients to take control of their finances and build the life they desire.",2,2,2,2,2.0,unanimous
92,wealth management firms,bicewealth.com,Bice Wealth Management,Company,United States,"Bice Wealth Management is an independent financial firm dedicated to helping individuals and business owners achieve their financial goals. They offer comprehensive financial services, focusing on risk reduction in investment strategies and providing customized plans based on client lifestyle, goals, and family situations. The firm specializes in retirement income planning, college planning, and estate planning, with multiple locations to serve their clients.",2,2,2,2,2.0,unanimous
92,wealth management firms,bluedotwealthmanagement.com,Blue Dot Wealth Management,Company,United States,"Blue Dot Wealth Management is a financial planning and wealth management firm dedicated to helping individuals, families, and small businesses achieve their goals and build a lasting legacy. They offer tailored solutions for various life events and financial situations, including special needs planning and retirement roadmaps. The firm emphasizes creating positive impact and fostering financial security for future generations.",2,2,2,2,2.0,unanimous
92,wealth management firms,pcmnj.com,"Palisade Capital Management, LP",Company,United States,"Palisade Capital Management is an independently owned investment management firm offering wealth management and institutional investment services. They focus on fiduciary integrity, prioritizing client interests with a personalized, boutique client service experience. The firm provides tailored investment portfolios, comprehensive financial planning, and ongoing portfolio management for individuals, families, and institutions, aiming for long-term growth and downside mitigation.",2,2,2,2,2.0,unanimous
92,wealth management firms,prismfg.com,Aprio Wealth Management LLC,Company,United States,"Aprio Wealth Management LLC, formerly Prism Financial Group, is a business advisory and accounting firm focused on helping clients build, preserve, and maximize their wealth. They offer financial planning and investment strategies, emphasizing a professional advisor approach over sales representation. The firm provides guidance and education to help clients achieve their financial goals, utilizing a team approach for financial plan development.",2,2,2,2,2.0,unanimous
92,wealth management firms,ibhcapital.com,IBH Capital,Company,United States,"IBH Capital is a financial services firm offering wealth management expertise to both businesses and individuals. With over a decade of experience, they aim to be a trusted partner, helping clients achieve financial growth and success. Their services focus on expert asset management and supporting investors of all sizes.",2,2,2,2,2.0,unanimous
92,wealth management firms,wealthstrategyadvisorsllc.com,"Wealth Strategy Advisors, LLC",Company,United States,"Wealth Strategy Advisors is a comprehensive financial services firm based in Cleveland, OH, dedicated to helping clients achieve financial freedom through customized processes and multiple income streams. They specialize in retirement planning, wealth management, and investment strategies for high-net-worth individuals, aiming to provide clarity and simplicity in financial well-being. The firm emphasizes understanding individual needs to craft tailored plans and has been serving clients for over 25 years.",2,2,2,2,2.0,unanimous
92,wealth management firms,focuswealthllc.com,Focus Wealth Management,Company,United States,"Focus Wealth Management is a financial advisory firm that provides personalized financial planning and investment strategies. They offer comprehensive solutions covering retirement, estate planning, insurance, and tax services, aiming to help clients achieve their financial goals with disciplined execution. The firm emphasizes a client-centric approach, working closely with individuals to develop flexible strategies tailored to their unique needs.",2,2,2,2,2.0,unanimous
92,wealth management firms,bruggerwealth.com,Brugger Wealth Management,Company,Canada,"Brugger Wealth Management is a financial services firm offering comprehensive wealth management solutions. They provide personalized financial planning, retirement planning, estate planning, investment tax planning, portfolio analysis, and insurance analysis. Their mission is to empower clients to navigate financial complexities with confidence and clarity, tailoring services to individual goals and dreams.",2,2,2,2,2.0,unanimous
92,wealth management firms,amasus.ch,Amadeus Capital SA,Company,Switzerland,"Amadeus Capital SA is a wealth management firm that combines people and technology to manage family assets. They offer services including private office support, asset management through funds and AMCs, tailored portfolio management, and access to private markets. The company also emphasizes financial technology for asset monitoring and investment process improvement, and publishes a blog on market analysis and financial stability.",2,2,2,2,2.0,unanimous
92,wealth management firms,amadeus.ch,Amadeus Capital SA,Company,Switzerland,"Amadeus Capital SA is a wealth management firm that combines people and technology to manage family assets. They offer services including private office support, asset management through funds and AMCs, tailored portfolio management, and access to private markets. The company also emphasizes financial technology for asset monitoring and investment process improvement, and publishes a blog on market analysis and financial stability.",2,2,2,2,2.0,unanimous
92,wealth management firms,pisa.de,PiSA GmbH,Company,Germany,"PiSA GmbH is a company based in Berlin that specializes in wealth management. Their services include the establishment and participation in various types of companies and businesses, as well as taking over management responsibilities. The company emphasizes continuous adaptation and innovation, likening entrepreneurship to swimming where stagnation leads to failure.",1,2,2,2,2.0,unanimous
92,wealth management firms,qvinvestors.com,QV Investors Inc.,Company,Canada,"QV Investors is an independent asset and wealth management firm founded on principles of quality and value, with nearly 30 years of experience. They provide discretionary asset and wealth management services for Canadian institutions and high-net-worth individuals. As whole owners, the team is dedicated to growing client capital while minimizing risk, offering pooled fund offerings and expert market commentary.",2,2,2,2,2.0,unanimous
92,wealth management firms,corcorancapitalmgmt.com,"Kelley & Mullis Wealth Management, Inc.",Company,United States,"Kelley & Mullis Wealth Management is an independent financial services firm with over 35 years of experience, focusing on personalized client service and building trust. They offer a range of services including retirement planning, financial/income planning, college/education planning, and insurance coverage review. The firm aims to help individuals plan their financial future by developing customized investment strategies.",2,2,2,2,2.0,unanimous
92,wealth management firms,maximgrp.com,"Maxim Group, LLC",Company,United States,"Maxim Group is an independent investment bank, securities, and wealth management firm offering customized financial solutions. They provide services including investment banking, equity research, capital markets, wealth management, and executive & corporate services. The firm focuses on emerging growth and small-cap markets, aiming to guide corporate clients, institutional investors, and high-net-worth individuals through capital markets and investment objectives.",1,2,2,1,,disagreement
92,wealth management firms,aerowealthmgmt.com,Aero Wealth Management,Company,United States,"Aero Wealth Management is a financial planning firm that offers personalized strategies for wealth building, family protection, and asset preservation. They focus on understanding client needs, wants, and long-term goals to navigate today's economic challenges and opportunities. The firm provides guidance on retirement, investments, estate planning, insurance, and tax strategies, leveraging years of experience to help clients achieve financial security.",2,2,2,2,2.0,unanimous
92,wealth management firms,wettersteincapital.com,Wetterstein Capital GmbH,Company,Germany,"Wetterstein Capital is a private, independent investment and wealth management firm that provides permanent capital to private markets. The firm focuses on enhancing value for mid-sized companies across their entire value chain by offering long-term capital and support. They operate as a family office, specializing in private market investments.",1,2,2,2,2.0,unanimous
92,wealth management firms,palisadecapital.com,"Palisade Capital Management, LP",Company,United States,"Palisade Capital Management is an independently owned investment management firm offering wealth management and institutional investment services. They focus on fiduciary integrity, client interests, and a boutique client service experience. The firm provides personalized asset allocation, comprehensive financial planning, and ongoing portfolio management for individuals, families, and institutions, aiming for long-term growth and downside mitigation.",2,2,2,2,2.0,unanimous
92,wealth management firms,sparinvest.de,Sparinvest,Company,Germany,"Sparinvest is an asset management firm offering conviction-driven wealth management for long-term investors. They focus on investment strategies based on scientifically proven long-term outperformance factors and responsible investing principles. The company provides a range of investment solutions, including fund palettes and strategies, and shares news and insights on their corporate website.",2,2,2,2,2.0,unanimous
92,wealth management firms,hicks-associates.com,"Hicks & Associates Wealth Management, LLC",Company,United States,"Hicks & Associates Wealth Management, LLC is an investment advisory firm that provides professional asset management services to discerning investors. They employ a rigorous, rules-based, and data-driven approach to grow client assets while aiming to minimize market volatility. The firm serves high-income achievers, families nearing retirement, and investors seeking a structured and transparent investment process, offering comprehensive financial planning in addition to active asset management.",2,2,2,2,2.0,unanimous
92,wealth management firms,fairhavencap.com,Fair Haven Capital,Company,United States,"Fair Haven Capital is an investment management firm founded in 1995, offering services to individuals, families, family offices, wealth managers, companies, and non-profit organizations. They employ an opportunistic investment approach to manage wealth for their clients. The firm emphasizes navigating uncertainty to find opportunities in its investment strategies.",2,1,2,2,2.0,unanimous
92,wealth management firms,gracewealthmanagement.com,Grace Wealth Management,Company,United States,"Grace Wealth Management is a financial planning firm that helps individuals, retirement plans, trusts, and non-profits achieve their financial life goals through successful investments and tailored strategies. They serve clients across multiple states, offering resources and market updates. The firm emphasizes personalized financial planning and investment advisory services.",2,2,2,2,2.0,unanimous
92,wealth management firms,consortia.de,Consortia Vermögensverwaltung AG,Company,Germany,"Consortia Vermögensverwaltung AG is a bank-independent asset management company that focuses on individual wealth management for private and institutional investors, as well as investment funds. They emphasize value-oriented investment strategies based on thorough analysis, primarily using listed securities. The company prioritizes personal consultation, transparency, and continuous portfolio monitoring to protect and grow client capital.",2,2,2,2,2.0,unanimous
92,wealth management firms,sfmilner.com,"Signature Financial Group, LLC",Company,United States,"Signature Financial Group, LLC, led by Sean Frederick Milner, is a financial services firm offering wealth management and preservation advisory services. They focus on helping individuals and businesses build, grow, preserve, and transfer wealth through personalized strategies for retirement, estate planning, investments, insurance, and tax considerations. The firm aims to provide expert guidance to achieve long-term financial goals.",2,2,2,2,2.0,unanimous
92,wealth management firms,asset-wealth.com,Asset & Wealth Management,Company,United States,"Asset & Wealth Management is a financial advisory firm focused on creating optimal financial outcomes for clients at various life stages. They offer services including saving and investment strategies, retirement planning, legacy planning, protection planning, and college funding. The firm emphasizes an intentional process rooted in understanding client goals and a long-term commitment to their clients and communities.",2,2,2,2,2.0,unanimous
92,wealth management firms,cwmteam.com,Cornerstone Wealth Management,Company,United States,"Cornerstone Wealth Management is a financial advisory firm that has been helping clients for nearly 40 years to gain clarity in their financial lives and focus on what matters most. They offer personalized financial planning services including investment management, retirement planning, insurance planning, education planning, and tax planning. Their mission is to help clients worry less about financial uncertainty and enjoy life more by creating a tailored money life based on their individual goals and values.",2,2,2,2,2.0,unanimous
92,wealth management firms,bankswealth.com,Banks Wealth Management LLC,Company,United States,"Banks Wealth Management LLC is a financial planning firm offering investment advisory services, estate planning, retirement planning, and insurance. They focus on providing personal and professional service to clients, aiming to guide them through life's financial transitions with trust, honesty, and integrity. The firm also provides corporate benefit plans.",2,2,2,2,2.0,unanimous
92,wealth management firms,martinadvisors.com,Martin & Company,Company,United States,"Martin & Company is a financial planning and wealth management firm that offers integrated services for individuals, families, and business owners. They provide comprehensive guidance on retirement planning, tax preparation, accounting, and investment strategies to help clients build wealth and achieve financial clarity. The firm emphasizes a coordinated approach to financial life, aiming to simplify complexity and build lasting wealth with confidence for clients in Santa Clarita and beyond.",2,2,2,2,2.0,unanimous
92,wealth management firms,veritasfinancialgroup.com,Veritas Financial,Company,United States,"Veritas Financial is a wealth management firm that provides comprehensive financial strategies to individuals, families, and businesses. They focus on helping clients understand their financial situation and achieve their goals through honesty, integrity, and transparency. The firm offers services for both personal and business financial planning, aiming to build long-term client relationships.",2,2,2,2,2.0,unanimous
92,wealth management firms,jwwealthmanagement.com,JW Wealth Management,Company,United States,"JW Wealth Management is a financial advisory firm that offers personalized financial planning services, including retirement, estate planning, investment management, and insurance solutions. They focus on building long-term relationships based on trust, honesty, and integrity to help clients achieve their financial dreams and goals. The firm provides resources such as calculators, articles, and videos to educate clients on various financial topics.",2,2,2,2,2.0,unanimous
92,wealth management firms,rathbonefunds.com,Rathbones Asset Management,Company,Portugal,"Rathbones Asset Management is a UK-based firm specializing in wealth and asset management, offering a range of investment solutions including equities, fixed income, multi-asset, and sustainable funds. They focus on active management, long-term value creation, and building client relationships. The company serves financial intermediaries and individual investors, emphasizing independent thinking and driving alpha through their investment strategies.",2,2,2,2,2.0,unanimous
92,wealth management firms,kmwealthmanagement.com,"Kelley & Mullis Wealth Management, Inc.",Company,United States,"Kelley & Mullis Wealth Management is an independent financial services firm with over 35 years of experience, focusing on personalized client service and building trust. They offer a range of services including retirement planning, financial/income planning, college/education planning, and insurance coverage review. The firm aims to help individuals plan their financial future by developing customized investment strategies.",2,2,2,2,2.0,unanimous
92,wealth management firms,manningnapier.com,Manning & Napier,Company,United States,"Manning & Napier is an investment management firm that offers asset management and wealth management solutions. They provide actively managed investment strategies, financial planning, and advice to a diverse client base including individuals, families, financial professionals, institutions, non-profits, and Taft-Hartley plans. The company focuses on delivering value through a disciplined investment process and aims to help clients achieve their financial goals by building brighter financial futures.",2,2,2,2,2.0,unanimous
92,wealth management firms,manning-napier.com,Manning & Napier,Company,United States,"Manning & Napier is an investment management firm that offers asset management and wealth management solutions. They provide actively managed investment strategies, financial planning, and advice to a diverse client base including individuals, families, financial professionals, institutions, non-profits, and Taft-Hartley plans. The company focuses on delivering value through a disciplined investment process and aims to help clients achieve their financial goals by building brighter financial futures.",2,2,2,2,2.0,unanimous
92,wealth management firms,parkplacefp.com,Park Place Financial Planning,Company,United States,"Park Place Financial Planning is a financial advisory firm that offers comprehensive wealth management services. They focus on providing personalized financial planning, investment management, and retirement planning solutions to help clients achieve their financial goals. The firm aims to build long-term relationships based on trust and expertise.",2,2,2,2,2.0,unanimous
92,wealth management firms,investrwm.com,Robbins Wealth Management,Company,United States,"Robbins Wealth Management (RWM) is an independent, fee-based investment management company providing wealth management and retirement planning services. They cater to families, high-net-worth individuals, and trusts, offering both discretionary and non-discretionary investment management. RWM emphasizes client control, particularly through its non-discretionary service where clients must authorize trades, ensuring they have the final say in asset selection.",2,2,2,2,2.0,unanimous
92,wealth management firms,planforwealth.ca,Plan for Wealth Ltd.,Company,Canada,"Plan for Wealth Ltd. is a financial advisory firm specializing in life insurance, health, and wealth management services. They offer custom-tailored financial planning to help individuals and small businesses achieve their financial goals, such as homeownership and retirement. The company emphasizes personalized service and making a measurable difference in their clients' lives, as evidenced by positive client testimonials.",2,2,2,2,2.0,unanimous
92,wealth management firms,westshorefinancialgroup.com,Westshore Financial Group,Company,United States,"Westshore Financial Group is a financial services firm that provides comprehensive wealth management solutions. They offer services such as financial planning, investment management, retirement planning, and insurance solutions to individuals and businesses. Their mission is to help clients achieve their financial goals through personalized strategies and expert advice.",2,2,2,2,2.0,unanimous
92,wealth management firms,mathiascpa.com,"Stephen Mathias & Co., Inc.",Company,United States,"Stephen Mathias & Co., Inc. is a financial services firm offering comprehensive wealth management solutions. They provide customized programs for wealth growth, protection, and conservation, including financial planning, tax services, and insurance products. The firm emphasizes trust, honesty, and integrity in its client relationships and operates as a registered investment advisor.",2,2,2,2,2.0,unanimous
92,wealth management firms,gilhanghaysgroup.com,"Gilhang & Hays Financial Management Group, LLC",Company,United States,"Gilhang & Hays Financial Management Group, LLC is a financial advisory firm offering comprehensive wealth management, business planning, and insurance solutions. They focus on helping clients achieve financial independence through strategic planning, investment management, retirement planning, and estate services. The firm provides resources such as articles, calculators, and videos to educate clients on various financial topics.",2,2,2,2,2.0,unanimous
92,wealth management firms,moellerinvestmentgroup.com,Moeller Investment Group,Company,United States,"Moeller Investment Group is a wealth management firm that provides personalized investment advice and financial planning services. They offer investment management, retirement and estate planning, family and life matters guidance, and strategies for institutional and nonprofit organizations. Their mission is to help clients be good stewards of capital, building on a legacy of financial services dating back to 1966.",2,2,2,2,2.0,unanimous
92,wealth management firms,blueriverfinancialgroup.com,Blue River Financial Group,Company,United States,"Blue River Financial Group is a financial services firm that appears to offer investment and wealth management solutions. The website indicates a focus on providing financial guidance and strategies to clients. Its primary activities likely revolve around financial planning, asset management, and advisory services within the financial sector.",2,2,2,2,2.0,unanimous
92,wealth management firms,cornerstoneplanninggroup.net,Cornerstone Planning Group,Company,United States,"Cornerstone Planning Group is a financial planning firm that offers comprehensive wealth management services. They focus on helping clients achieve their financial goals through personalized strategies, including retirement planning, investment management, and estate planning. The firm aims to provide clarity and confidence in financial decisions.",2,2,2,2,2.0,unanimous
92,wealth management firms,mainsailmanagement.com,Mainsail Asset Management,Company,United States,Mainsail Asset Management is a financial services firm specializing in asset management. They offer investment strategies and financial planning services to help clients grow and preserve their wealth. The company aims to provide prudent investment solutions to meet diverse financial goals.,2,2,2,2,2.0,unanimous
