query_id,query,rank,reranker_score,bge_score,domain,name,summary
11,tech companies in Munich,28,1.3280460834503174,0.6702470183372498,unitedpartners.de,UnitedPartners GmbH,"UnitedPartners GmbH is a technology partner that develops, operates, and scales digital infrastructure for businesses. They specialize in creating stable and performant systems such as webshops, collaboration platforms, and custom SaaS solutions. Founded in 2012 near the Technical University of Munich, their vision is to make technology a competitive advantage by providing integrated solutions for clients in business, research, and public sectors."
11,tech companies in Munich,29,1.2869807481765747,0.6689975261688232,campus-itconsulting.de,Campus IT Consulting GmbH,"Campus IT Consulting is an app and web development agency based in Munich, Germany, specializing in native iOS and Android apps, cross-platform solutions, and modern web applications. With over 15 years of experience, they leverage enterprise expertise to guide projects from initial concept through to successful launch, offering IT consulting and strategic technology assessments. They emphasize personalized service, quality standards, and a structured development process."
11,tech companies in Munich,30,1.1725828647613525,0.6711410284042358,balancebit.de,BalanceBit GmbH,"BalanceBit GmbH is a software engineering and consulting firm based in Munich, Germany. They specialize in providing comprehensive software development services, business intelligence solutions, and agile methodologies. The company emphasizes a craft-like approach to software engineering, focusing on precision, responsibility, and humanistic values, while also contributing to non-profit initiatives."
11,tech companies in Munich,31,1.164397120475769,0.6780290603637695,next-up.de,NextUp GmbH,"NextUp GmbH is a comprehensive IT service provider based in Munich, Germany. They offer a full spectrum of IT services, from analysis and conception to implementation and ongoing support, aiming to exceed client expectations. Their services include IT security inspections, system integration, and consulting, with a focus on understanding and solving client needs."
11,tech companies in Munich,32,0.8928771018981934,0.6930020451545715,computerfuermenschen.de,Computer für Menschen,"Computer für Menschen offers comprehensive IT consulting and telecommunication services in the Munich area, focusing on adapting technology to user needs. They provide end-to-end solutions from concept to implementation, including hosting critical applications and telephony on their own hardware in high-availability data centers. Their services aim to help businesses focus on their core operations by managing IT and communication infrastructure, ensuring flexibility and productivity for remote work and business continuity."
11,tech companies in Munich,33,0.8495544791221619,0.6719560623168945,seidelmax.com,SEIDELMAX.COM,"SEIDELMAX.COM offers comprehensive IT support and computer repair services in Munich and surrounding areas, operating 24/7. Their services include PC and laptop repair, data recovery, network setup, configuration, IP telephony, and remote maintenance. They cater to both small businesses and private individuals, emphasizing fast, on-site service with a team of equipped technicians."
11,tech companies in Munich,34,0.8365620970726013,0.6745768785476685,m-bildung.de,LHM Services GmbH,"LHM Services GmbH, a subsidiary of the City of Munich, provides comprehensive IT services for over 1,000 educational, childcare, and sports facilities. They manage hardware, software, and network infrastructure, supporting over 20,000 educators and 200,000 students with digital education solutions. Their services include IT support, device management, network expansion, and digital learning tools, aiming to equip institutions for future-oriented digital education."
11,tech companies in Munich,35,0.8227517604827881,0.6845748424530029,andreas-streng.de,EDV-Dienstleistungen München,"This is a personal homepage offering IT services in the greater Munich area since 1998. Services include web hosting, telecommunications, internet security, network setup, hardware and software support, and training. The provider aims to assist clients with their IT needs and welcomes new customers."
11,tech companies in Munich,36,0.8227517604827881,0.6845748424530029,computer-service-streng.de,EDV-Dienstleistungen München,"This is a personal homepage offering IT services in the greater Munich area since 1998. Services include web hosting, telecommunications, internet security, network setup, hardware and software support, and training. The provider aims to assist clients with their IT needs and welcomes new customers."
11,tech companies in Munich,37,0.7103120684623718,0.6762592792510986,tomorrowbits.com,TomorrowBits GmbH,"TomorrowBits GmbH is a Munich-based app and web development agency specializing in comprehensive software solutions. They offer services ranging from initial consultation and product design to development, marketing, and ongoing maintenance for web applications, mobile apps, Alexa skills, and IoT solutions. The company emphasizes a cost-efficient, agile approach, aiming to deliver high-quality, competitive software and support clients through the entire product lifecycle, including market expansion."
11,tech companies in Munich,38,0.7000975608825684,0.6677698493003845,linksderisar.com,LINKS DER ISAR GmbH,"LINKS DER ISAR GmbH is a digital agency based in Munich that specializes in creating digital experiences for web and mobile platforms. They offer services in digital strategy, UI/UX design, and development for web applications, mobile apps, chatbots, and IoT solutions. The company focuses on delivering end-to-end solutions by integrating strategy, design, and implementation with interdisciplinary teams."
11,tech companies in Munich,39,0.5374366044998169,0.6697007417678833,virtual-things.de,virtual things Preisler & Spallek GbR,"virtual things develops and operates custom enterprise solutions based on proven open-source software. They offer services related to software development and IT solutions, focusing on open-source technologies. The company is based in Munich, Germany."
11,tech companies in Munich,40,0.5374366044998169,0.6697007417678833,virtual-things.biz,virtual things Preisler & Spallek GbR,"virtual things develops and operates custom enterprise solutions based on proven open-source software. They offer services related to software development and IT solutions, focusing on open-source technologies. The company is based in Munich, Germany."
11,tech companies in Munich,41,0.32028502225875854,0.6773221492767334,ask4it.de,ask4IT GmbH,"ask4IT GmbH provides comprehensive IT services for the Munich and Dachau regions, focusing on delivering reliable, efficient, and user-friendly IT solutions. Their offerings include telephone systems, network technology, hardware and software support, web and VM hosting, and specialized IT solutions for quality assurance in coating processes and environmental data storage. With over 15 years of experience, they cater to businesses and individuals seeking customized IT support and consultation."
11,tech companies in Munich,42,0.3110094964504242,0.7046749591827393,tuco.de,Tuco's Suchmaschine für München,"Tuco's Suchmaschine für München is a search engine focused on the city of Munich, Germany. It indexes various categories including software, games, technology, companies, and general web content. The site also features a 'Link of the Day' and aims to provide a specialized search experience for local information and interests."
11,tech companies in Munich,43,-0.26071852445602417,0.6712544560432434,vsolutions.de,VSolutions,"VSolutions offers computer, telephony, and networking support services in Munich and surrounding areas. They provide quick, uncomplicated, and competent assistance for PC problems, including emergency services, network maintenance, data recovery, security checks, and hardware repairs for notebooks and desktops. Remote maintenance is also available."
11,tech companies in Munich,44,-0.5391272306442261,0.7068608999252319,halloecho.de,Über → E-Mail,"This website appears to be a landing page or a contact point for a web development service based in Munich. They specialize in creating digital business solutions, web applications, and e-commerce platforms, with a stated love for WordPress and Laravel. The site provides contact information via email and includes legal notices like Impressum and Datenschutz."
11,tech companies in Munich,45,-1.0309550762176514,0.6866533756256104,munich-mindtime.com,Munich MindTime,"Munich MindTime offers a unique combination of IT experts and certified accountants who understand business processes. They specialize in creating modern IT architectures that cater to businesses of all sizes, focusing on customizing, development, finance, controlling, SAP, business intelligence, and database solutions. Their mission is to bridge the gap between technical expertise and financial acumen to deliver robust IT solutions."
11,tech companies in Munich,46,-1.0309550762176514,0.6866533756256104,munich-mindtime.de,Munich MindTime,"Munich MindTime offers a unique combination of IT experts and certified accountants who understand business processes. They specialize in creating modern IT architectures that cater to businesses of all sizes, focusing on customizing, development, finance, controlling, SAP, business intelligence, and database solutions. Their mission is to bridge the gap between technical expertise and financial acumen to deliver robust IT solutions."
11,tech companies in Munich,47,-1.0309550762176514,0.6866533756256104,mindtime.de,Munich MindTime,"Munich MindTime offers a unique combination of IT experts and certified accountants who understand business processes. They specialize in creating modern IT architectures that cater to businesses of all sizes, focusing on customizing, development, finance, controlling, SAP, business intelligence, and database solutions. Their mission is to bridge the gap between technical expertise and financial acumen to deliver robust IT solutions."
11,tech companies in Munich,48,-1.3365435600280762,0.6872323751449585,top-dolmetscher.de,top-dolmetscher.de,"Top-dolmetscher.de appears to be a web presence for a company offering translation services, specifically highlighting ""Top Übersetzungen in München und Umgebung"" (Top Translations in Munich and surrounding areas). The website also lists a range of digital services including web and SAAS application development, mobile applications, CRM services, digital marketing, and branding. It positions itself as a provider of digital excellence since 2010, offering tailored solutions and affordable plans."
11,tech companies in Munich,49,-4.374417781829834,0.6757069230079651,diemuenchner.de,BRANCHENBUCH MÜNCHEN,"BRANCHENBUCH MÜNCHEN appears to be an online directory or a business listing service for Munich, Germany. It provides a platform for local businesses to register and advertise, offering a wide range of categories from general services to specific professions and restaurants. The site also highlights important phone numbers and offers advertising opportunities."
11,tech companies in Munich,50,-4.653736114501953,0.6731576919555664,mux.de,mux.de,"Mux.de is a local search platform for Munich, Germany, connecting residents and visitors with local businesses, restaurants, and services. The platform aims to promote local commerce and vibrant city districts by providing a comprehensive directory and editorial content. It features over 41,000 listings and attracts over 400,000 visitors monthly, supporting local retail, service providers, and gastronomy."
12,manufacturing in Baden-Württemberg,1,4.2360029220581055,0.6891458630561829,frankovics.de,Markus Frankovics,"Markus Frankovics is a manufacturing company based in Lauchheim, Baden-Württemberg, specializing in the production of jigs, fixtures, and special machinery for various industries, with a focus on the automotive and pharmaceutical sectors. They pride themselves on flexibility, precision, and rapid order fulfillment, producing custom single pieces and small series. The company also offers external grinding and flat grinding services."
12,manufacturing in Baden-Württemberg,2,4.180531024932861,0.7071073651313782,daikin-manufacturing.de,DAIKIN Manufacturing Germany GmbH,"DAIKIN Manufacturing Germany GmbH is a German-based company specializing in the production of innovative and environmentally friendly heating systems. Located in Güglingen, Baden-Württemberg, the company is committed to environmental protection and sustainable production practices. While it focuses on manufacturing, it also has a sales division for air conditioning products and offers career opportunities."
12,manufacturing in Baden-Württemberg,3,3.9176506996154785,0.6809166669845581,pegri.de,Pegri GmbH,"Pegri GmbH is a metalworking company based in Baden-Württemberg, Germany, specializing in developing manufacturing solutions for various materials including steel, stainless steel, aluminum, brass, and plastic. With over ten years of experience, they offer expertise in precision machining, including 5-axis simultaneous processing and turning operations, supported by a modern machine park. The company is certified according to DIN EN ISO 9001:2015, emphasizing their commitment to quality and customer value."
12,manufacturing in Baden-Württemberg,4,3.759021043777466,0.6807981729507446,bacomp.de,Baumann Components GmbH,"Baumann Components GmbH is a specialist in CNC contract manufacturing, based in Baden-Württemberg, Germany. They develop customized metal processing solutions for demanding clients in the plant and mechanical engineering, automotive, and commercial vehicle sectors. Their motto is 'High Performance Production', emphasizing precision and flexibility in their operations."
12,manufacturing in Baden-Württemberg,5,3.7576448917388916,0.7062352895736694,drahtwerk-plochingen.de,Drahtwerk Plochingen GmbH,"Drahtwerk Plochingen GmbH is a manufacturing company specializing in concrete steel products, producing approximately 80,000 tons annually. As one of nine production sites within a larger steel mesh corporate group, it is a significant concrete steel manufacturer in Baden-Württemberg. The company leverages over 80 years of experience in developing, producing, and applying industrially manufactured reinforcement, serving markets across Germany and Europe for various construction projects."
12,manufacturing in Baden-Württemberg,6,2.708327293395996,0.6849740743637085,fenstermueller.com,Müller Kunststoff-Fensterbau GmbH,"Müller Kunststoff-Fensterbau GmbH is a company specializing in the manufacturing of high-quality plastic windows for new constructions and renovations. Established in 1989, they serve private customers, housing cooperatives, and property developers in Baden-Württemberg from their modern facility in Nufringen. The company emphasizes quality and expertise, offering personalized consultations to clients."
12,manufacturing in Baden-Württemberg,7,2.247035503387451,0.7205924391746521,staatlichemuenzenbw.de,Staatliche Münzen Baden-Württemberg,"Staatliche Münzen Baden-Württemberg is Germany's largest coin minting company, producing approximately 1.2 billion coins annually, which accounts for 38% of German circulation coins. They also mint 150,000 medals per year and offer exclusive tours of their facilities. The company is a leading international minting enterprise, producing coins and medals for various countries."
12,manufacturing in Baden-Württemberg,8,2.247035503387451,0.7170400619506836,mintbw.de,Staatliche Münzen Baden-Württemberg,"Staatliche Münzen Baden-Württemberg is Germany's largest coin minting company, producing approximately 1.2 billion coins annually, which accounts for 38% of German circulation coins. They also mint 150,000 medals per year and offer exclusive tours of their facilities. The company is a leading international minting enterprise, producing coins and medals for various countries."
12,manufacturing in Baden-Württemberg,9,2.0713467597961426,0.673016369342804,glock-fensterbau.de,Fensterfabrik [Implied Name],"This company specializes in the manufacturing of high-quality wooden windows and front doors. They offer various types of windows, including insulating glass windows and composite windows suitable for renovations and historical preservation. Their custom-made wooden front doors are tailored to individual customer preferences. The company serves a wide region in Baden-Württemberg, Germany."
12,manufacturing in Baden-Württemberg,10,2.0561232566833496,0.6705628037452698,akz-online.de,"AKZ – Ausrüster, Komponenten, Zulieferer aus Baden Württemberg e.V.","The AKZ is an association founded in 1972, originally for independent medium-sized family businesses in Baden-Württemberg. It has evolved to focus on equipping, component supply, and subcontracting, connecting highly qualified companies. The association's member companies offer a range of services from engineering and software to manufacturing and assembly, with a current emphasis on empowering entrepreneurs. The collective turnover of its approximately 2000 employees exceeds 400 million Euros."
12,manufacturing in Baden-Württemberg,11,1.367570161819458,0.6834825277328491,modellbau-haeberle.de,Modellbau Häberle,"Modellbau Häberle offers specialized services in model making, 3D construction, 3D CAD/CAM manufacturing, 3D laser scanning, and 3D printing. The company focuses on providing precise and advanced manufacturing solutions for various applications. It is supported by the ""Baden-Württemberg vernetzt"" initiative."
12,manufacturing in Baden-Württemberg,12,0.5780928134918213,0.6873725652694702,drahtkrebs.com,Franz Krebs Drahtwarenfabrik,"DRAHT KREBS is a leading manufacturer and supplier of wire products in the Baden region, specializing in a wide range of wire goods including mesh, grates, fencing, and gabions. Founded in 1868, the company has a long history of craftsmanship, evolving from basket weaving to advanced wire manufacturing. They serve diverse sectors such as industry, sports facilities, public spaces, and private gardens, emphasizing safety and custom solutions."
12,manufacturing in Baden-Württemberg,13,0.5780928134918213,0.681541919708252,drahtkrebs.de,Franz Krebs Drahtwarenfabrik,"DRAHT KREBS is a leading manufacturer and supplier of wire products in the Baden region, specializing in a wide range of wire goods including mesh, grates, fencing, and gabions. Founded in 1868, the company has a long history of craftsmanship, evolving from basket weaving to advanced wire manufacturing. They serve diverse sectors such as industry, sports facilities, public spaces, and private gardens, emphasizing safety and custom solutions."
12,manufacturing in Baden-Württemberg,14,0.24084538221359253,0.7062554359436035,vhk-bw.de,Verband der Holzindustrie und Kunststoffverarbeitung Baden-Württemberg e.V.,"The Verband der Holzindustrie und Kunststoffverarbeitung Baden-Württemberg e.V. (VHK BW) is an industry association representing the wood and plastics processing industries in the Baden-Württemberg region. It was founded in 1898 and provides its members with information on economic trends, statistics, collective bargaining, and technical advancements. The association also offers resources for further education and legal guidance."
12,manufacturing in Baden-Württemberg,15,0.13096272945404053,0.6660192608833313,schoenso.de,Schön so. by Katja Weingart,"Schön so. offers handmade accessories and children's items crafted from high-quality cotton fabrics, made in Lorch, Baden-Württemberg. The business also provides sewing courses and workshops. The founder, Katja Weingart, has a background as a master tailor and has experience teaching sewing skills. Currently, operations are temporarily paused due to illness but are expected to resume."
12,manufacturing in Baden-Württemberg,16,0.04790423810482025,0.6675645709037781,bcg-cosmetics.de,BCG Baden-Baden Cosmetics Group GmbH,"BCG Baden-Baden Cosmetics Group GmbH is a leading independent, medium-sized German cosmetics company with over 85 years of experience. They specialize in the development, manufacturing, and global marketing of skincare brands, encompassing professional cosmetics, certified natural cosmetics, and retail innovations. The company manages the entire value chain from product conception and R&D to production, quality assurance, and worldwide distribution."
12,manufacturing in Baden-Württemberg,17,-2.0767009258270264,0.6728905439376831,bhc-elektronik.de,BHC Elektronik,"BHC Elektronik, based in Stuttgart, is a contract manufacturer with over 40 years of experience in electronics production. They specialize in assembling, soldering, and mounting electronic circuit boards, as well as manufacturing assemblies, cables, front panels, and complete devices. The company serves developers and hobbyists for prototypes and handles small to large series production with a focus on quality, timely delivery, and cost-saving improvements."
12,manufacturing in Baden-Württemberg,18,-2.453477382659912,0.688724160194397,fensterbau-kuhnle.de,Kuhnle Fensterbau,"Kuhnle Fensterbau is a family-run master craft business specializing in window and door manufacturing and installation, founded in 1966 and currently in its second generation. They offer a range of products including wood, wood-aluminum, and plastic windows, sliding doors, front doors, conservatories, facades, and fire-rated glazing. The company emphasizes high-quality craftsmanship, individual solutions, and has been serving the Stuttgart region for over 50 years."
12,manufacturing in Baden-Württemberg,19,-2.7215776443481445,0.6738482713699341,neuffer-fenster.de,Neuffer Fensterfabrik,"Neuffer Fensterfabrik is a family-operated business specializing in the manufacturing and installation of windows and doors. They offer a wide range of products including various types of windows (wood, wood-aluminum, plastic, plastic-aluminum) and doors, as well as related services like sun protection, insect screens, and burglary protection. The company emphasizes energy efficiency, offers consultation, and has an exhibition space in Stuttgart, serving the region for over 147 years."
12,manufacturing in Baden-Württemberg,20,-3.092621088027954,0.6749141216278076,duffner-gmbh.de,Drehteile J. Duffner GmbH,"Drehteile J. Duffner GmbH is a specialist in high-quality turned parts, located in the Karlsruhe region. The company offers a range of services including turning, milling, drilling, tool grinding, tool making, assembly of components, surface treatment, finishing, logistics, and consulting. They focus on precision manufacturing and providing comprehensive solutions for their clients' needs."
12,manufacturing in Baden-Württemberg,21,-3.244616985321045,0.6948939561843872,dreherei-deuer.de,Dreherei Deuer Mühlhausen-Ehingen e.K.,"Dreherei Deuer Mühlhausen-Ehingen e.K. is a precision machining company specializing in turning, milling, and sawing services. They produce custom parts from various materials including plastics, iron, aluminum, brass, and copper for local businesses. The company also offers manual processing, metrology, and additional services to support their clients' manufacturing needs."
12,manufacturing in Baden-Württemberg,22,-3.633204936981201,0.6687996983528137,aj-aicher.de,AJ Aicher,"AJ Aicher is a German company specializing in precision manufacturing services, including grinding, hard turning, fine turning, and custom machine building. Founded in 1991 and based in Bubsheim, the company emphasizes technical excellence, modular solutions, and a combination of tradition and innovation. They offer a complete value chain from planning to logistics, serving diverse industries with a focus on quality and customer success."
12,manufacturing in Baden-Württemberg,23,-3.8842687606811523,0.677216649055481,b-metall.de,B-Metall,"B-Metall is a metalworking company based in Freiburg, Germany, offering a wide range of services including custom cuts, bending, assembly, welding, soldering, and sawing. They specialize in producing finished parts according to customer specifications, leveraging their expertise and experience in metal processing. The company emphasizes customer satisfaction through high-quality workmanship and a portfolio of successful projects."
12,manufacturing in Baden-Württemberg,24,-3.9751195907592773,0.6994905471801758,rhein-neckar-produktion.de,S &B Produktion Rhein-Neckar GmbH,"S &B Produktion Rhein-Neckar GmbH is a family-owned company specializing in metal processing for the automotive industry and its suppliers. They offer services such as extended workbench, in-house series production, and aftermarket product manufacturing in various quantities. The company has been active in this sector since 2000 and has been independently developing its business since 2017."
12,manufacturing in Baden-Württemberg,25,-3.980830192565918,0.6846399307250977,wagmbh.de,Wagner GmbH Mannheim,"Wagner GmbH Mannheim is a German company with over 70 years of experience in mechanical engineering, specializing in the manufacturing of high-quality tools, molds, and special machinery. They offer a comprehensive service from initial concept to finished serial parts, serving industries such as beverages, pharmaceuticals, chemicals, and electronics. The company combines modern CAD/CAM technology with skilled craftsmanship, emphasizing quality, precision, and on-time delivery."
12,manufacturing in Baden-Württemberg,26,-4.528199195861816,0.7019551396369934,b-production.de,B_production Maschinentechnik,"B_production Maschinentechnik is a family-run company specializing in industrial assembly services. With over 10 years of experience, they offer professional solutions for a wide range of industrial needs, emphasizing reliability, expertise, and customer orientation. They have successfully completed over 100 major projects, providing tailored solutions through their broad spectrum of services and problem-solving capabilities."
12,manufacturing in Baden-Württemberg,27,-4.594542980194092,0.7197261452674866,chirurgiemechanik.de,Landesinnung Chirurgiemechanik Baden-Württemberg,"The Landesinnung Chirurgiemechanik Baden-Württemberg is an industry association representing companies in the surgical mechanics sector. It focuses on promoting the entrepreneurial success of its members through community, networking, image campaigns, and support for apprentice recruitment and training quality. The organization aims to strengthen the industry's position and ensure a high standard of skilled professionals."
12,manufacturing in Baden-Württemberg,28,-4.647828578948975,0.6768336892127991,benzinger-naehmaschinen.de,WDN GmbH,"WDN GmbH specializes in industrial sewing and ironing technology, CNC cutting, and textile welding. The company recently expanded its operations by opening a new southern branch in Schwäbisch Hall through the acquisition of Benzinger Industrienähmaschinen. This expansion aims to provide closer proximity, increased availability of services, and enhanced customer support in the southern German region."
12,manufacturing in Baden-Württemberg,29,-4.7619309425354,0.6741521954536438,muenz-gmbh.de,Münz GmbH Fertigung & Technologie,"Münz GmbH Fertigung & Technologie is a family-owned German company specializing in mechanical engineering and manufacturing. They offer services including process optimization, production support, productivity enhancement, and technology consulting, particularly for large-part machining. The company develops and produces custom machine parts, assemblies, and complete units, emphasizing quality and innovation with a focus on ""Made in Germany""."
12,manufacturing in Baden-Württemberg,30,-5.0203351974487305,0.6912005543708801,sautter.de,Unknown,"This company specializes in high-quality and sustainable print products, leveraging modern printing technology and over 100 years of experience. They offer a wide range of services including digital and offset printing, pre-press, finishing, and logistics, serving clients in Reutlingen, the greater Stuttgart area, and beyond. Their product portfolio includes brochures, catalogs, business cards, flyers, packaging, and various finishing techniques."
12,manufacturing in Baden-Württemberg,31,-5.064332485198975,0.6651502251625061,fuchs-feinwerktechnik.de,FUCHS FEINWERKTECHNIK,"FUCHS FEINWERKTECHNIK is a German-based manufacturer specializing in precision engineering and component production. They offer solutions for series parts and assemblies, emphasizing a flexible supply chain, dedicated contact persons, and resource-efficient manufacturing within Germany. The company aims to provide tailored solutions for clients dissatisfied with their current supply chains."
12,manufacturing in Baden-Württemberg,32,-5.130340099334717,0.6662535071372986,muellergmbh-formenbau.de,Müller Werkzeug- und Formenbau GmbH,"Müller Werkzeug- und Formenbau GmbH is a German company specializing in tool and mold making, custom cutting tools, and contract manufacturing. Founded in 1995, it has grown to operate with 28 employees and 30 modern machine tools on 3,500 m² of production space. The company serves as a reliable partner for businesses facing delivery or production challenges, with its core activities including mold making, mechanical engineering, and the production of special tools."
12,manufacturing in Baden-Württemberg,33,-5.146868705749512,0.6758202314376831,jhf-gmbh.de,JHF Maschinenbau GmbH,"JHF Maschinenbau GmbH is a family-owned company founded in 2017, specializing in precision manufacturing and assembly. They offer services including sawing, assembly, and the production of specialized transport systems and aluminum rails. The company emphasizes high-quality standards, flexible service delivery, and on-time delivery, serving clients with expertise and dedication."
12,manufacturing in Baden-Württemberg,34,-5.288755416870117,0.6915987730026245,rauschenberger.de,Unknown Company,"This company specializes in manufacturing products through injection molding and metal processing, emphasizing reliability and high quality. Operating from a modern facility in Hachenburg, Germany, since 2022, they leverage over a century of combined production experience with a startup-like drive. They offer services using a machine park with clamping forces ranging from 50 to 550 tons and invite personal consultation for potential clients."
12,manufacturing in Baden-Württemberg,35,-5.540140628814697,0.6667109727859497,rebmann-schlosserei.de,Rebmann Schlosserei GmbH,"Rebmann Schlosserei GmbH is a certified specialist workshop for security technology and locking systems. They process steel, stainless steel, glass, plastic, and wood to manufacture custom products such as balconies, doors, gates, stairs, railings, fences, grilles, loft doors, and canopies. The company also offers maintenance for locking systems and fire doors, and installation services for mailbox systems, fire doors, and locking systems."
12,manufacturing in Baden-Württemberg,36,-5.798604965209961,0.6785803437232971,jourdan-mechanik.de,Jourdan Mechanik GmbH,"Jourdan Mechanik GmbH is a German company specializing in the production of high-quality, durable, and reliable machinery and spare parts, all manufactured in Germany. They emphasize close customer collaboration and invest in new technologies and employee training to maintain their ""Made in Germany"" quality standard. The company has been operating for over 40 years and serves various industrial clients."
12,manufacturing in Baden-Württemberg,37,-5.84190034866333,0.694785475730896,howyouget.de,How You Get,"How You Get specializes in connecting clients with high-quality plastic product manufacturing, particularly for sensitive sectors like medicine and infant care, emphasizing ""Made in Germany"" standards. They offer services including idea validation, product development, construction, mold making, and production using precision injection molding and blow molding, with options for cleanroom and GMP-compliant manufacturing. The company aims to help businesses leverage German manufacturing quality for their brands."
12,manufacturing in Baden-Württemberg,38,-6.006230354309082,0.6675601005554199,richter-mechanik.com,Richter GmbH & Co. KG,"Richter GmbH & Co. KG is a German company specializing in contract manufacturing and custom machine building. They offer services including turning, milling (NC & CNC), sheet metal processing, and surface treatment. The company emphasizes precision, flexibility, and on-time delivery, positioning itself as a reliable partner for high-quality manufactured products."
12,manufacturing in Baden-Württemberg,39,-6.168825149536133,0.6985109448432922,röhrig.eu,Röhrig GmbH & Co. KG,"Röhrig GmbH & Co. KG is a modern laser, waterjet, and sheet metal processing company based near Stuttgart, Germany. With over 100 years of history and a state-of-the-art machine park, they specialize in precise and rapid laser cutting, bending, and assembly of sheet metal parts. They serve industrial and mechanical engineering clients, offering services from design preparation to final delivery, including a 24-hour service option."
12,manufacturing in Baden-Württemberg,40,-6.168825149536133,0.6985109448432922,roehrig.eu,Röhrig GmbH & Co. KG,"Röhrig GmbH & Co. KG is a modern laser, waterjet, and sheet metal processing company based near Stuttgart, Germany. With over 100 years of history and a state-of-the-art machine park, they specialize in precise and rapid laser cutting, bending, and assembly of sheet metal parts. They serve industrial and mechanical engineering clients, offering services from design preparation to final delivery, including a 24-hour service option."
12,manufacturing in Baden-Württemberg,41,-6.455097198486328,0.6668814420700073,kmk-metalltechnik.de,KMK Metalltechnik GmbH,"KMK Metalltechnik GmbH specializes in providing system solutions in sheet metal processing, offering a complete value chain from design and construction to manufacturing and logistics. They serve industries such as mechanical engineering, construction machinery, and renewable energy, emphasizing high-quality ""Made in Germany"" products. With a history dating back to 1846, the company leverages its expertise and modern machinery to deliver innovative and technically mature sheet metal solutions."
12,manufacturing in Baden-Württemberg,42,-6.497265815734863,0.6680325865745544,brennteil-reichert.de,Achim Reichert Schlosserei,"Achim Reichert Schlosserei is a metalworking company with over 110 years of experience in steel processing. They specialize in the precise and timely production of custom and series-manufactured metal parts, particularly plasma and autogenous cutting. The company focuses on customer satisfaction through investments in modern technology and flexible internal processes to ensure reliable fulfillment of contracts."
12,manufacturing in Baden-Württemberg,43,-6.596831321716309,0.6753803491592407,gkw-maschinenbau.de,GKW Maschinenbau GmbH,"GKW Maschinenbau GmbH is a German company specializing in plant and special machine construction, founded in 1991. They offer comprehensive solutions in automation technology, custom machine building, and fixture development, tailored to individual customer needs. The company focuses on delivering high-quality, reliable, and efficient automated solutions, from planning and design to production and service."
12,manufacturing in Baden-Württemberg,44,-6.739595413208008,0.6747801899909973,stahl-at.com,STAHL Automatisierungstechnik,"STAHL Automatisierungstechnik specializes in developing and manufacturing custom automation solutions for assembly, production, and testing. Their product range includes assembly devices, robotic manufacturing systems, and automated testing systems. They serve global clients in the medical, electronics, automotive, and general industrial sectors, offering comprehensive engineering, development, plant construction, and service."
12,manufacturing in Baden-Württemberg,45,-6.739595413208008,0.6744927763938904,stahl-automatisierungstechnik.de,STAHL Automatisierungstechnik,"STAHL Automatisierungstechnik specializes in developing and manufacturing custom automation solutions for assembly, production, and testing. Their product range includes assembly devices, robotic manufacturing systems, and automated testing systems. They serve global clients in the medical, electronics, automotive, and general industrial sectors, offering comprehensive engineering, development, plant construction, and service."
12,manufacturing in Baden-Württemberg,46,-6.890071868896484,0.6809452772140503,mmw-cnc.de,MMW CNC,"MMW CNC is a company specializing in custom machine building, offering services from individual parts to series production. They focus on machining and assembly of components, providing tailored solutions with high-quality standards. The company emphasizes reliability, adherence to deadlines, and utilizes a modern, extensive machine park to meet diverse manufacturing needs."
12,manufacturing in Baden-Württemberg,47,-7.583524703979492,0.7143910527229309,fgb.de,FGB,"FGB specializes in innovative automation solutions for modern manufacturing and defence applications. Their offerings include custom machinery, testing equipment, direct drives, eddy current testing systems, assembly technology, contract manufacturing, and energy/building automation. The company emphasizes reliability and longevity in its globally delivered products, serving both civilian and military sectors."
12,manufacturing in Baden-Württemberg,48,-7.8880534172058105,0.673189103603363,kath-kunststoffe.de,Unspecified,"This company specializes in plastic injection molding for small to medium-sized plastic parts, with a focus on custom solutions and contract manufacturing. They offer services for various industries including automotive, electronics, medical technology, and more. The company emphasizes flexibility, customer satisfaction, and professional, cost-effective implementation of client ideas into plastic products."
12,manufacturing in Baden-Württemberg,49,-8.795446395874023,0.6835947632789612,tischkufen.de,Tischkufen.de,"Tischkufen.de specializes in handcrafted raw steel table legs and accessories, offering robust, high-quality products made with passion. They provide custom-sized table bases, emphasizing individual design and durability. The company focuses on artisanal craftsmanship, offering various finishes and designs to create unique furniture pieces."
12,manufacturing in Baden-Württemberg,50,-9.41915512084961,0.6729552149772644,berger-lutz.de,3D-Drucker und 3D-Drucke,"This entity focuses on 3D printing, offering 3D printers and prints for home users and various applications. They showcase projects like robot arms, herb dryers, filament rollers, LED lights for 3D printing, and even complex models like the Berliner Fernsehturm. The site also highlights custom-made parts, construction components, and replacement parts produced through 3D printing, emphasizing cost-effectiveness and the ability to create technically complex items."
13,e-commerce platforms,1,4.320268154144287,0.6430283784866333,betterliving101.com,Shop.com,"Shop.com is an e-commerce platform that offers a wide variety of products from numerous brands and independent sellers. It aims to provide a comprehensive online shopping experience, allowing customers to compare prices, read reviews, and find deals across different categories. The platform also supports entrepreneurs through its business-building opportunities."
